note_density.target_rule
"[1.4921875, 2.0703125, 2.6875, 2.9296875, 2.9375, 2.9453125, 2.9375, 2.9453125, 1.2000000476837158, 0.800000011920929, 1.0, 1.2000000476837158, 1.0, 1.0, 1.0, 1.2000000476837158]"
"[1.0390625, 0.9375, 0.9296875, 0.9296875, 0.96875, 1.4375, 1.15625, 0.609375, 1.600000023841858, 1.600000023841858, 1.8000000715255737, 1.600000023841858, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224]"
"[4.8125, 7.96875, 7.78125, 6.5703125, 4.75, 6.8515625, 5.203125, 4.234375, 0.6000000238418579, 0.4000000059604645, 0.0, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.4000000059604645]"
"[4.0, 3.6015625, 3.7734375, 3.625, 3.765625, 3.8515625, 3.2734375, 2.90625, 0.20000000298023224, 0.800000011920929, 1.0, 1.2000000476837158, 0.0, 1.0, 0.6000000238418579, 0.6000000238418579]"
"[1.171875, 1.6953125, 2.40625, 2.1171875, 4.8515625, 3.2421875, 2.4609375, 1.8828125, 0.4000000059604645, 0.4000000059604645, 1.8000000715255737, 1.0, 0.4000000059604645, 1.0, 1.0, 0.6000000238418579]"
"[3.65625, 3.359375, 3.90625, 2.75, 3.1640625, 3.90625, 3.625, 3.8125, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.4000000059604645, 0.6000000238418579, 0.20000000298023224, 0.6000000238418579, 0.4000000059604645]"
"[2.1640625, 2.0390625, 2.7890625, 2.5703125, 2.46875, 2.8671875, 2.8125, 2.875, 1.0, 1.0, 1.0, 0.800000011920929, 1.0, 0.800000011920929, 1.0, 0.800000011920929]"
"[1.8515625, 2.578125, 3.3515625, 5.71875, 4.859375, 5.109375, 2.4609375, 1.828125, 0.4000000059604645, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.20000000298023224]"
"[2.859375, 3.6484375, 2.5859375, 4.3359375, 4.7890625, 2.390625, 1.75, 1.8828125, 1.2000000476837158, 0.800000011920929, 1.399999976158142, 0.6000000238418579, 0.6000000238418579, 1.0, 1.2000000476837158, 0.800000011920929]"
"[1.5546875, 2.2109375, 3.3203125, 3.90625, 2.2734375, 2.7890625, 2.6796875, 2.7265625, 1.600000023841858, 1.399999976158142, 0.6000000238418579, 0.800000011920929, 0.800000011920929, 1.0, 1.0, 0.800000011920929]"
"[1.9140625, 3.84375, 3.15625, 4.96875, 3.828125, 2.953125, 2.953125, 3.671875, 1.2000000476837158, 0.4000000059604645, 1.0, 0.4000000059604645, 1.0, 0.6000000238418579, 1.0, 0.4000000059604645]"
"[2.5390625, 2.953125, 3.2734375, 2.53125, 2.5859375, 2.6875, 2.8828125, 3.7421875, 1.600000023841858, 1.2000000476837158, 1.0, 1.399999976158142, 1.399999976158142, 0.800000011920929, 1.399999976158142, 1.2000000476837158]"
"[1.5234375, 1.3125, 1.265625, 1.40625, 1.328125, 1.390625, 1.2421875, 1.5, 2.6000001430511475, 2.4000000953674316, 2.6000001430511475, 2.799999952316284, 2.200000047683716, 2.6000001430511475, 2.799999952316284, 2.6000001430511475]"
"[1.0, 0.9921875, 1.0, 0.9921875, 1.015625, 3.703125, 4.71875, 6.0, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.6000000238418579, 0.800000011920929, 0.4000000059604645, 0.20000000298023224, 0.0]"
"[1.9296875, 1.8828125, 1.875, 1.890625, 1.90625, 1.8828125, 1.8984375, 2.7421875, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.399999976158142, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.0]"
"[2.7421875, 2.3203125, 1.875, 2.53125, 2.53125, 2.953125, 2.9375, 2.9921875, 0.800000011920929, 0.800000011920929, 1.0, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.20000000298023224]"
"[1.8984375, 1.890625, 1.890625, 1.890625, 1.90625, 1.8046875, 0.9453125, 1.7265625, 1.0, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.800000011920929, 0.800000011920929]"
"[3.59375, 3.8046875, 2.7890625, 2.8359375, 3.84375, 3.7890625, 3.40625, 3.8984375, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579, 0.20000000298023224]"
"[1.7890625, 1.0546875, 1.421875, 1.8046875, 1.796875, 1.8671875, 1.9140625, 1.90625, 1.2000000476837158, 0.4000000059604645, 0.800000011920929, 1.399999976158142, 0.800000011920929, 0.800000011920929, 0.800000011920929, 1.399999976158142]"
"[1.9140625, 1.8984375, 1.8828125, 1.921875, 1.9140625, 1.8671875, 1.9609375, 1.9453125, 0.800000011920929, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.800000011920929, 0.4000000059604645, 0.6000000238418579]"
"[1.734375, 2.4453125, 2.0703125, 2.109375, 1.515625, 1.6171875, 1.921875, 2.28125, 2.799999952316284, 3.4000000953674316, 3.4000000953674316, 3.4000000953674316, 3.4000000953674316, 3.200000047683716, 3.4000000953674316, 3.4000000953674316]"
"[5.140625, 4.796875, 4.640625, 5.9296875, 4.765625, 3.1171875, 3.625, 3.5234375, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.6000000238418579, 0.4000000059604645, 1.0]"
"[0.890625, 2.7890625, 5.53125, 2.453125, 4.90625, 3.03125, 2.953125, 3.5625, 0.800000011920929, 0.6000000238418579, 0.4000000059604645, 0.800000011920929, 0.20000000298023224, 0.4000000059604645, 0.800000011920929, 0.4000000059604645]"
"[3.21875, 2.7890625, 2.609375, 2.390625, 2.2109375, 1.8984375, 2.59375, 3.203125, 1.0, 0.6000000238418579, 0.800000011920929, 0.800000011920929, 0.800000011920929, 1.2000000476837158, 0.6000000238418579, 0.6000000238418579]"
"[2.8671875, 2.2890625, 2.9375, 2.9296875, 2.921875, 2.9296875, 2.9296875, 2.9453125, 0.20000000298023224, 1.0, 0.4000000059604645, 0.800000011920929, 0.6000000238418579, 1.0, 0.800000011920929, 0.6000000238418579]"
"[8.515625, 13.0, 13.0, 11.0390625, 9.4296875, 8.0, 7.65625, 8.0, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.4000000059604645, 0.0, 0.20000000298023224, 0.0]"
"[0.3125, 0.9453125, 0.9453125, 0.953125, 0.9375, 0.9765625, 0.9453125, 0.9765625, 0.4000000059604645, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.6000000238418579, 0.20000000298023224]"
"[1.1171875, 0.203125, 1.1796875, 1.875, 1.8671875, 1.921875, 1.890625, 1.8515625, 0.20000000298023224, 0.0, 1.0, 1.399999976158142, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158]"
"[3.96875, 3.984375, 4.0, 3.96875, 3.96875, 3.96875, 3.96875, 3.96875, 0.6000000238418579, 0.6000000238418579, 0.0, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]"
"[5.8203125, 3.8515625, 3.0546875, 2.2734375, 1.9765625, 1.9765625, 3.4609375, 3.984375, 0.800000011920929, 2.0, 1.399999976158142, 1.399999976158142, 1.2000000476837158, 1.399999976158142, 1.600000023841858, 1.0]"
"[1.984375, 2.0, 1.625, 0.9921875, 0.9921875, 0.9921875, 0.9921875, 1.0, 1.399999976158142, 1.2000000476837158, 1.0, 1.0, 0.6000000238418579, 1.0, 1.0, 0.800000011920929]"
"[2.421875, 2.3984375, 2.3125, 2.53125, 2.71875, 1.78125, 2.53125, 2.5703125, 1.0, 1.0, 1.2000000476837158, 1.0, 0.6000000238418579, 1.0, 0.800000011920929, 1.0]"
"[3.265625, 2.9296875, 1.921875, 0.9453125, 1.8359375, 1.53125, 1.34375, 1.890625, 0.800000011920929, 0.20000000298023224, 0.4000000059604645, 0.800000011920929, 0.6000000238418579, 0.800000011920929, 0.800000011920929, 0.6000000238418579]"
"[2.0, 2.0, 1.84375, 1.71875, 1.859375, 1.890625, 1.890625, 2.0, 0.20000000298023224, 0.0, 0.0, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.0]"
"[2.140625, 2.25, 2.546875, 2.2421875, 2.5, 2.3046875, 2.4921875, 2.421875, 1.0, 1.0, 0.800000011920929, 1.0, 1.0, 1.0, 0.800000011920929, 1.0]"
"[4.3203125, 3.75, 2.4765625, 3.140625, 4.359375, 3.4765625, 3.7734375, 4.5390625, 1.0, 0.800000011920929, 0.800000011920929, 1.2000000476837158, 1.0, 1.399999976158142, 1.0, 0.800000011920929]"
"[4.7265625, 4.140625, 4.640625, 4.5859375, 4.3125, 4.6875, 3.3984375, 4.484375, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.800000011920929, 0.4000000059604645]"
"[7.7265625, 5.3828125, 5.8828125, 4.328125, 4.5546875, 4.2734375, 4.484375, 4.765625, 1.2000000476837158, 1.0, 0.800000011920929, 1.0, 1.0, 1.0, 0.800000011920929, 1.0]"
"[3.84375, 3.8125, 3.84375, 3.6875, 2.96875, 3.8125, 3.875, 3.140625, 0.6000000238418579, 0.20000000298023224, 0.4000000059604645, 0.4000000059604645, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579]"
"[1.984375, 1.8671875, 1.796875, 1.921875, 2.0625, 1.828125, 2.0703125, 2.8125, 1.2000000476837158, 1.0, 0.800000011920929, 1.0, 1.0, 1.0, 0.800000011920929, 1.2000000476837158]"
"[3.8125, 4.0234375, 3.90625, 3.4609375, 3.7109375, 3.3671875, 4.515625, 4.421875, 2.200000047683716, 2.0, 2.0, 2.0, 2.4000000953674316, 1.8000000715255737, 1.600000023841858, 2.200000047683716]"
"[5.8828125, 5.6015625, 5.75, 5.515625, 5.765625, 5.71875, 4.640625, 4.6484375, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579]"
"[6.71875, 6.84375, 6.8515625, 6.4296875, 5.9375, 5.875, 5.875, 6.2734375, 1.0, 0.6000000238418579, 0.6000000238418579, 0.800000011920929, 0.20000000298023224, 0.4000000059604645, 0.4000000059604645, 0.6000000238418579]"
"[9.0, 6.515625, 6.21875, 6.6875, 6.4609375, 6.6875, 6.71875, 5.984375, 0.20000000298023224, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579, 0.800000011920929, 0.20000000298023224, 0.20000000298023224, 0.0]"
"[0.0, 0.9296875, 0.984375, 0.8984375, 0.9453125, 0.9453125, 0.953125, 1.40625, 0.0, 0.4000000059604645, 0.0, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579]"
"[3.7734375, 3.75, 3.8125, 3.90625, 3.6875, 3.78125, 3.5078125, 3.765625, 1.0, 0.800000011920929, 0.800000011920929, 0.4000000059604645, 0.20000000298023224, 0.800000011920929, 0.800000011920929, 0.6000000238418579]"
"[1.9453125, 2.1484375, 2.2578125, 1.6875, 1.3046875, 1.7265625, 1.6328125, 0.8671875, 2.4000000953674316, 2.0, 2.4000000953674316, 2.4000000953674316, 2.6000001430511475, 2.6000001430511475, 3.799999952316284, 1.399999976158142]"
"[3.3515625, 4.0703125, 4.8828125, 4.0390625, 2.5078125, 1.3203125, 3.28125, 2.9453125, 1.8000000715255737, 1.600000023841858, 1.399999976158142, 0.4000000059604645, 1.2000000476837158, 1.600000023841858, 0.800000011920929, 1.2000000476837158]"
"[3.5625, 2.453125, 2.8984375, 4.203125, 3.9453125, 3.9609375, 4.1484375, 4.0234375, 0.800000011920929, 1.2000000476837158, 1.2000000476837158, 0.4000000059604645, 0.800000011920929, 1.0, 0.6000000238418579, 1.2000000476837158]"
"[1.421875, 1.5234375, 4.96875, 4.9296875, 4.3671875, 3.9921875, 3.6796875, 3.9453125, 0.6000000238418579, 0.800000011920929, 0.4000000059604645, 0.20000000298023224, 1.0, 0.20000000298023224, 1.2000000476837158, 0.4000000059604645]"
"[2.9140625, 2.7890625, 2.9140625, 2.9375, 2.6171875, 1.9453125, 1.8671875, 1.953125, 1.600000023841858, 1.399999976158142, 1.399999976158142, 1.399999976158142, 1.399999976158142, 1.0, 0.6000000238418579, 0.800000011920929]"
"[1.90625, 3.328125, 3.46875, 2.9453125, 2.8515625, 2.75, 2.953125, 2.8515625, 0.800000011920929, 0.20000000298023224, 0.20000000298023224, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579, 0.6000000238418579]"
"[1.3828125, 1.1640625, 1.8671875, 1.8671875, 1.8984375, 1.78125, 1.7734375, 1.78125, 1.8000000715255737, 1.2000000476837158, 1.8000000715255737, 1.600000023841858, 1.600000023841858, 1.8000000715255737, 1.600000023841858, 1.8000000715255737]"
"[4.125, 3.4453125, 3.15625, 2.8046875, 2.3046875, 2.6953125, 1.6796875, 2.0, 0.800000011920929, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579]"
"[4.03125, 1.84375, 1.953125, 3.5625, 3.109375, 1.828125, 1.796875, 1.84375, 1.8000000715255737, 1.2000000476837158, 1.2000000476837158, 0.800000011920929, 0.800000011920929, 1.600000023841858, 1.2000000476837158, 0.800000011920929]"
"[3.796875, 2.5390625, 2.859375, 4.0, 3.6484375, 4.9609375, 4.9921875, 4.3046875, 1.2000000476837158, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.4000000059604645, 0.6000000238418579]"
"[4.4921875, 2.609375, 2.984375, 2.515625, 2.9609375, 3.3203125, 2.53125, 2.609375, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579, 0.800000011920929, 0.4000000059604645, 0.6000000238418579, 0.800000011920929, 0.4000000059604645]"
"[4.1640625, 4.0, 4.0, 4.921875, 4.953125, 4.9765625, 5.0, 4.4609375, 0.4000000059604645, 0.0, 0.0, 0.6000000238418579, 0.20000000298023224, 0.20000000298023224, 0.0, 0.4000000059604645]"
"[1.9453125, 1.953125, 1.9140625, 1.8828125, 3.5234375, 5.0, 3.875, 2.453125, 1.0, 0.800000011920929, 0.4000000059604645, 0.800000011920929, 0.800000011920929, 0.0, 0.4000000059604645, 0.6000000238418579]"
"[3.390625, 3.8515625, 4.03125, 3.875, 4.3828125, 3.3828125, 4.21875, 2.7421875, 1.0, 1.0, 1.0, 0.6000000238418579, 0.6000000238418579, 1.0, 0.800000011920929, 1.2000000476837158]"
"[3.921875, 5.1171875, 4.796875, 3.8203125, 3.703125, 3.2109375, 5.09375, 4.828125, 0.800000011920929, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645]"
"[5.0, 5.0, 5.0, 5.0, 1.8203125, 1.8046875, 1.8046875, 1.796875, 0.20000000298023224, 0.20000000298023224, 0.0, 0.0, 0.6000000238418579, 1.0, 0.800000011920929, 1.0]"
"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.96875, 0.4000000059604645, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645]"
"[4.53125, 2.78125, 2.78125, 2.7109375, 4.09375, 2.765625, 2.703125, 2.3125, 1.2000000476837158, 1.399999976158142, 1.2000000476837158, 1.2000000476837158, 1.600000023841858, 1.2000000476837158, 1.399999976158142, 1.2000000476837158]"
"[2.9609375, 2.8125, 3.1484375, 4.3671875, 4.9921875, 4.328125, 4.2109375, 3.0234375, 1.399999976158142, 1.399999976158142, 1.399999976158142, 1.0, 1.0, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158]"
"[1.8203125, 3.3671875, 3.9921875, 1.9140625, 1.703125, 3.1015625, 4.53125, 1.2109375, 1.2000000476837158, 1.0, 1.600000023841858, 1.399999976158142, 1.2000000476837158, 1.399999976158142, 1.8000000715255737, 1.600000023841858]"
"[1.859375, 2.0, 1.875, 3.1328125, 2.9375, 2.6796875, 5.296875, 4.9609375, 1.0, 0.4000000059604645, 0.20000000298023224, 1.0, 0.4000000059604645, 0.800000011920929, 1.0, 0.20000000298023224]"
"[2.3515625, 2.3515625, 1.4140625, 1.2109375, 2.4765625, 2.203125, 1.53125, 1.9375, 0.6000000238418579, 0.6000000238418579, 1.0, 0.800000011920929, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.800000011920929]"
"[3.953125, 3.125, 2.8203125, 2.8046875, 4.3515625, 5.0703125, 2.7890625, 3.28125, 1.399999976158142, 1.0, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158, 1.2000000476837158]"
"[3.796875, 3.3515625, 3.1796875, 4.640625, 1.75, 2.796875, 2.4453125, 2.875, 1.2000000476837158, 0.800000011920929, 1.0, 0.800000011920929, 0.800000011920929, 1.2000000476837158, 0.800000011920929, 1.2000000476837158]"
"[1.640625, 2.90625, 2.890625, 2.328125, 1.96875, 2.359375, 2.390625, 1.6171875, 1.600000023841858, 1.2000000476837158, 1.399999976158142, 1.2000000476837158, 1.2000000476837158, 1.399999976158142, 1.2000000476837158, 0.6000000238418579]"
"[1.328125, 2.3046875, 3.5703125, 1.0234375, 2.265625, 3.640625, 1.296875, 1.8515625, 1.0, 0.4000000059604645, 1.600000023841858, 1.0, 0.800000011920929, 0.6000000238418579, 0.800000011920929, 0.800000011920929]"
"[2.40625, 2.515625, 2.21875, 2.3046875, 2.3515625, 2.34375, 3.0546875, 3.234375, 1.8000000715255737, 1.2000000476837158, 1.0, 1.399999976158142, 1.8000000715255737, 1.8000000715255737, 1.399999976158142, 1.600000023841858]"
"[3.84375, 3.3671875, 3.6796875, 2.9453125, 3.4765625, 3.84375, 3.796875, 3.78125, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.4000000059604645, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645]"
"[2.703125, 2.921875, 2.921875, 2.953125, 2.765625, 5.4375, 4.4453125, 5.0234375, 0.800000011920929, 0.6000000238418579, 1.0, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.800000011920929]"
"[3.546875, 4.0, 3.0859375, 3.765625, 3.359375, 2.515625, 3.2421875, 4.03125, 1.8000000715255737, 1.2000000476837158, 1.600000023841858, 1.399999976158142, 1.399999976158142, 1.600000023841858, 0.800000011920929, 1.2000000476837158]"
"[3.578125, 4.1796875, 4.1875, 4.2109375, 4.15625, 3.8046875, 2.84375, 2.9609375, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645]"
"[1.796875, 1.875, 1.9140625, 1.90625, 1.9609375, 1.78125, 1.8671875, 1.921875, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.4000000059604645, 0.800000011920929, 0.6000000238418579]"
"[1.9375, 1.9375, 1.9296875, 1.953125, 1.9375, 1.921875, 1.9375, 1.9609375, 1.399999976158142, 1.399999976158142, 1.2000000476837158, 1.399999976158142, 1.399999976158142, 1.2000000476837158, 1.399999976158142, 1.2000000476837158]"
"[1.96875, 2.125, 2.390625, 2.4140625, 2.234375, 2.4453125, 2.4375, 2.25, 1.399999976158142, 1.2000000476837158, 1.2000000476837158, 1.399999976158142, 1.600000023841858, 1.399999976158142, 1.399999976158142, 1.399999976158142]"
"[3.25, 4.953125, 4.765625, 3.734375, 2.890625, 2.8828125, 3.578125, 4.5859375, 1.399999976158142, 1.0, 1.0, 1.2000000476837158, 1.0, 1.2000000476837158, 1.0, 1.0]"
"[2.609375, 2.640625, 2.609375, 3.078125, 2.2265625, 2.5078125, 2.9453125, 2.4921875, 2.4000000953674316, 2.200000047683716, 2.4000000953674316, 2.200000047683716, 2.0, 1.8000000715255737, 1.8000000715255737, 1.600000023841858]"
"[0.828125, 2.7578125, 1.5625, 1.1015625, 3.75, 2.390625, 1.9140625, 1.671875, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 1.0, 1.2000000476837158, 0.800000011920929, 0.4000000059604645]"
"[3.953125, 2.90625, 2.375, 5.5703125, 4.921875, 4.6484375, 5.5078125, 4.9375, 1.0, 0.800000011920929, 1.0, 0.800000011920929, 0.800000011920929, 0.6000000238418579, 0.800000011920929, 0.800000011920929]"
"[3.578125, 3.15625, 3.109375, 2.765625, 2.7734375, 2.59375, 2.7578125, 3.5078125, 2.799999952316284, 2.4000000953674316, 2.200000047683716, 2.4000000953674316, 2.4000000953674316, 2.6000001430511475, 2.0, 2.6000001430511475]"
"[2.4296875, 2.4375, 2.734375, 2.2890625, 2.71875, 2.421875, 2.4375, 2.8671875, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224, 0.4000000059604645]"
"[3.96875, 3.96875, 3.96875, 3.96875, 4.0, 3.0703125, 3.765625, 3.3125, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.0, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645]"
"[2.3515625, 3.3359375, 2.578125, 1.953125, 2.140625, 2.1484375, 2.1328125, 2.296875, 1.600000023841858, 0.6000000238418579, 1.600000023841858, 1.2000000476837158, 1.0, 0.800000011920929, 1.0, 1.0]"
"[1.21875, 2.0, 1.484375, 1.0, 2.015625, 1.5703125, 1.09375, 2.265625, 1.2000000476837158, 2.200000047683716, 1.2000000476837158, 0.800000011920929, 2.4000000953674316, 1.2000000476837158, 0.800000011920929, 1.399999976158142]"
"[0.4765625, 0.640625, 0.6328125, 0.484375, 0.8671875, 0.5859375, 0.5625, 0.9609375, 0.800000011920929, 0.800000011920929, 0.6000000238418579, 0.20000000298023224, 0.20000000298023224, 0.0, 0.6000000238418579, 0.20000000298023224]"
"[3.578125, 3.96875, 4.0, 4.0, 3.96875, 2.0625, 0.1171875, 3.1875, 0.800000011920929, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 0.4000000059604645, 1.399999976158142, 0.20000000298023224, 0.20000000298023224]"
"[1.71875, 1.515625, 1.421875, 1.9140625, 1.53125, 1.875, 1.71875, 1.7421875, 1.0, 1.399999976158142, 1.2000000476837158, 0.800000011920929, 0.800000011920929, 1.0, 1.600000023841858, 0.800000011920929]"
"[2.40625, 1.9765625, 1.265625, 1.328125, 1.5703125, 1.921875, 2.5234375, 1.40625, 1.0, 0.800000011920929, 1.0, 1.2000000476837158, 1.2000000476837158, 1.0, 0.800000011920929, 1.2000000476837158]"
"[4.75, 5.328125, 4.8359375, 4.7890625, 4.859375, 4.8046875, 4.5, 4.90625, 0.800000011920929, 0.4000000059604645, 0.4000000059604645, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645, 0.20000000298023224]"
"[4.6953125, 4.203125, 4.703125, 3.0859375, 3.7578125, 4.6328125, 4.796875, 5.3671875, 1.0, 1.0, 0.6000000238418579, 1.2000000476837158, 1.0, 0.6000000238418579, 0.800000011920929, 1.2000000476837158]"
"[2.3984375, 2.390625, 2.546875, 4.6875, 4.765625, 4.7265625, 4.7734375, 4.4765625, 1.2000000476837158, 1.2000000476837158, 0.6000000238418579, 0.4000000059604645, 0.20000000298023224, 0.6000000238418579, 0.4000000059604645, 0.4000000059604645]"
"[2.3671875, 2.53125, 1.828125, 2.7578125, 2.53125, 2.7421875, 2.5, 2.53125, 1.0, 1.0, 1.399999976158142, 1.399999976158142, 1.600000023841858, 1.2000000476837158, 0.800000011920929, 0.800000011920929]"
"[3.8125, 2.9921875, 4.875, 2.9296875, 4.4765625, 2.984375, 2.90625, 4.3125, 0.6000000238418579, 0.6000000238418579, 0.4000000059604645, 0.800000011920929, 0.6000000238418579, 0.4000000059604645, 0.6000000238418579, 0.4000000059604645]"
